Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Recency_Log,Frequency_Log,Monetary_Log
13937,38,1,721.28,0,Potential Loyalists,3.6635616461296463,0.6931471805599453,6.582412875347679
13939,67,4,992.41,0,Potential Loyalists,4.219507705176107,1.6094379124341003,6.901143469061078
13941,8,11,6009.34,1,Champions,2.1972245773362196,2.4849066497880004,8.701236598308464
13942,170,1,320.0,2,Hibernating,5.14166355650266,0.6931471805599453,5.771441123130016
13943,213,1,246.54,2,Hibernating,5.365976015021851,0.6931471805599453,5.511572185111876
13944,289,1,200.43,2,Hibernating,5.66988092298052,0.6931471805599453,5.3054419264903325
13945,30,2,854.15,0,Potential Loyalists,3.4339872044851463,1.0986122886681098,6.7512768921457
13946,12,3,1314.66,0,Potential Loyalists,2.5649493574615367,1.3862943611198906,7.1820937198423
13948,47,3,446.76,0,Potential Loyalists,3.871201010907891,1.3862943611198906,6.104257374583104
13952,16,12,9572.45,1,Champions,2.833213344056216,2.5649493574615367,9.16674892104932
13953,45,5,3125.0,0,Potential Loyalists,3.828641396489095,1.791759469228055,8.047509510981422
13955,11,1,222.21,2,Hibernating,2.4849066497880004,0.6931471805599453,5.408113032370921
13957,53,3,458.25,0,Potential Loyalists,3.9889840465642745,1.3862943611198906,6.129594724095235
13958,15,8,4709.2300000000005,1,Champions,2.772588722239781,2.1972245773362196,8.457492018089969
13959,35,3,477.98,0,Potential Loyalists,3.58351893845611,1.3862943611198906,6.171658842885763
13961,28,1,538.4,0,Potential Loyalists,3.367295829986474,0.6931471805599453,6.2904574107056295
13962,71,1,193.25,2,Hibernating,4.276666119016055,0.6931471805599453,5.269145989247757
13963,3,14,2347.33,1,Champions,1.3862943611198906,2.70805020110221,7.761459716217248
13964,23,2,438.9,0,Potential Loyalists,3.1780538303479458,1.0986122886681098,6.086547428354674
13965,112,3,996.61,0,Potential Loyalists,4.727387818712341,1.3862943611198906,6.905362418373325
13966,71,1,390.86,2,Hibernating,4.276666119016055,0.6931471805599453,5.970904633142621
13967,32,1,85.6,2,Hibernating,3.4965075614664802,0.6931471805599453,4.461299815568389
13968,59,1,123.66,2,Hibernating,4.0943445622221,0.6931471805599453,4.825590031380704
13969,1,18,4311.93,1,Champions,0.6931471805599453,2.9444389791664403,8.369372766513816
13970,22,2,846.55,0,Potential Loyalists,3.1354942159291497,1.0986122886681098,6.742349834564496
13971,59,6,1909.31,0,Potential Loyalists,4.0943445622221,1.9459101490553132,7.555020811535782
13974,218,1,264.13,2,Hibernating,5.389071729816501,0.6931471805599453,5.580220271735778
13975,29,6,2832.56,1,Champions,3.4011973816621555,1.9459101490553132,7.949289150610468
13976,142,3,834.38,0,Potential Loyalists,4.962844630259907,1.3862943611198906,6.7278867111492495
13977,47,1,519.8100000000001,2,Hibernating,3.871201010907891,0.6931471805599453,6.255385291938897
13979,29,6,2546.36,0,Potential Loyalists,3.4011973816621555,1.9459101490553132,7.842812807747695
13980,75,4,599.78,0,Potential Loyalists,4.330733340286331,1.6094379124341003,6.398228810947766
13981,51,1,331.14,2,Hibernating,3.9512437185814275,0.6931471805599453,5.805556566778607
13982,1,6,2573.7799999999997,1,Champions,0.6931471805599453,1.9459101490553132,7.853519372554693
13983,2,10,4505.02,1,Champions,1.0986122886681098,2.3978952727983707,8.413169559508749
13984,2,8,1128.09,1,Champions,1.0986122886681098,2.1972245773362196,7.029167277535796
13985,10,7,2960.73,1,Champions,2.3978952727983707,2.0794415416798357,7.9935288360476555
13987,15,2,682.54,0,Potential Loyalists,2.772588722239781,1.0986122886681098,6.527285176763272
13988,19,2,609.84,0,Potential Loyalists,2.995732273553991,1.0986122886681098,6.4148350590849805
13989,100,3,759.98,0,Potential Loyalists,4.61512051684126,1.3862943611198906,6.634607076307393
13992,16,2,142.7,2,Hibernating,2.833213344056216,1.0986122886681098,4.967727793084979
13993,15,10,3309.35,1,Champions,2.772588722239781,2.3978952727983707,8.10480920296228
13995,15,9,2508.32,1,Champions,2.772588722239781,2.302585092994046,7.827767079086708
13996,22,2,895.76,0,Potential Loyalists,3.1354942159291497,1.0986122886681098,6.798788267730199
13997,155,3,382.31,2,Hibernating,5.049856007249537,1.3862943611198906,5.948844061271341
13998,82,3,566.7,0,Potential Loyalists,4.418840607796598,1.3862943611198906,6.341593110176681
13999,10,17,5600.45,1,Champions,2.3978952727983707,2.8903717578961645,8.630780771778452
14000,50,4,1410.68,0,Potential Loyalists,3.9318256327243257,1.6094379124341003,7.252535763473794
14001,9,7,2487.01,1,Champions,2.302585092994046,2.0794415416798357,7.8192384731435975
14003,368,1,209.41,2,Hibernating,5.910796644040527,0.6931471805599453,5.3490580082512205
14004,29,4,1675.81,0,Potential Loyalists,3.4011973816621555,1.6094379124341003,7.424648457849398
14006,164,4,1234.48,0,Potential Loyalists,5.10594547390058,1.6094379124341003,7.119214837519414
14007,148,1,79.48,2,Hibernating,5.003946305945459,0.6931471805599453,4.388008706351429
14008,68,1,509.04,2,Hibernating,4.23410650459726,0.6931471805599453,6.234489154015341
14009,98,1,404.3,2,Hibernating,4.59511985013459,0.6931471805599453,6.004627533634263
14010,201,2,445.15,2,Hibernating,5.308267697401205,1.0986122886681098,6.10065521834616
14011,116,2,457.82,2,Hibernating,4.762173934797756,1.0986122886681098,6.128657976284189
14013,16,2,611.5500000000001,0,Potential Loyalists,2.833213344056216,1.0986122886681098,6.41763057174018
14014,12,2,1443.03,0,Potential Loyalists,2.5649493574615367,1.0986122886681098,7.27519309486023
14016,32,7,7062.2,1,Champions,3.4965075614664802,2.0794415416798357,8.862653485587373
14017,207,1,229.75,2,Hibernating,5.337538079701318,0.6931471805599453,5.441334873382962
14018,281,1,367.15000000000003,2,Hibernating,5.641907070938114,0.6931471805599453,5.908490463814726
14020,112,2,606.21,2,Hibernating,4.727387818712341,1.0986122886681098,6.408874694984015
14021,10,4,1084.68,0,Potential Loyalists,2.3978952727983707,1.6094379124341003,6.989961797773115
14022,122,1,352.15000000000003,2,Hibernating,4.812184355372417,0.6931471805599453,5.866892895854932
14024,26,1,318.04,2,Hibernating,3.295836866004329,0.6931471805599453,5.765316486773473
14025,100,8,4057.9,0,Potential Loyalists,4.61512051684126,2.1972245773362196,8.308667279925409
14026,106,2,713.11,2,Hibernating,4.672828834461906,1.0986122886681098,6.571037012097961
14028,186,3,10396.5,0,Potential Loyalists,5.231108616854587,1.3862943611198906,9.249320671617067
14030,2,14,5902.2,1,Champions,1.0986122886681098,2.70805020110221,8.683249855744156
14031,1,27,23712.31,1,Champions,0.6931471805599453,3.332204510175204,10.073791772858593
14032,2,6,1874.68,1,Champions,1.0986122886681098,1.9459101490553132,7.536726539323518
14033,191,1,109.44,2,Hibernating,5.2574953720277815,0.6931471805599453,4.704472387061954
14035,42,4,1428.7,0,Potential Loyalists,3.7612001156935624,1.6094379124341003,7.2652199110351185
14037,114,4,689.75,0,Potential Loyalists,4.74493212836325,1.6094379124341003,6.537777963803526
14038,33,2,1509.5,0,Potential Loyalists,3.5263605246161616,1.0986122886681098,7.320196000826726
14039,211,1,115.08000000000001,2,Hibernating,5.356586274672012,0.6931471805599453,4.754279608575932
14040,22,23,9030.65,1,Champions,3.1354942159291497,3.1780538303479458,9.10849035397148
14042,361,1,431.98,2,Hibernating,5.8916442118257715,0.6931471805599453,6.070691537559284
14043,127,2,304.25,2,Hibernating,4.852030263919617,1.0986122886681098,5.721131112990814
14044,54,6,2470.28,0,Potential Loyalists,4.007333185232471,1.9459101490553132,7.812491514016605
14045,9,13,9653.279999999999,1,Champions,2.302585092994046,2.6390573296152584,9.175156619321701
14047,8,10,2946.42,1,Champions,2.1972245773362196,2.3978952727983707,7.988685490397723
14048,18,2,338.76,0,Potential Loyalists,2.9444389791664403,1.0986122886681098,5.828239486005016
14049,23,9,7557.3099999999995,1,Champions,3.1780538303479458,2.302585092994046,8.930402899210131
14051,2,15,6823.610000000001,1,Champions,1.0986122886681098,2.772588722239781,8.828290475563302
14052,26,1,255.45,2,Hibernating,3.295836866004329,0.6931471805599453,5.546933713835277
14053,33,2,312.05,0,Potential Loyalists,3.5263605246161616,1.0986122886681098,5.746362922191319
14055,213,2,795.3199999999999,2,Hibernating,5.365976015021851,1.0986122886681098,6.680001115110244
14057,17,5,2190.88,0,Potential Loyalists,2.8903717578961645,1.791759469228055,7.692514902043823
14058,98,2,469.19,2,Hibernating,4.59511985013459,1.0986122886681098,6.153136868334086
14060,2,13,3378.66,1,Champions,1.0986122886681098,2.6390573296152584,8.125530391701401
14061,143,3,917.4300000000001,0,Potential Loyalists,4.969813299576001,1.3862943611198906,6.822665690537023
14062,10,12,15139.35,1,Champions,2.3978952727983707,2.5649493574615367,9.625118644293586
14063,74,9,22710.2,1,Champions,4.31748811353631,2.302585092994046,10.030613473862132
14064,66,10,1978.68,1,Champions,4.204692619390966,2.3978952727983707,7.590690494465665
14065,25,3,891.02,0,Potential Loyalists,3.258096538021482,1.3862943611198906,6.793488553853314
14068,239,3,1262.52,0,Potential Loyalists,5.480638923341991,1.3862943611198906,7.1416567557492705
14069,150,2,230.06,2,Hibernating,5.017279836814924,1.0986122886681098,5.442677417054872
14070,320,1,326.55,2,Hibernating,5.771441123130016,0.6931471805599453,5.791640715177885
14072,302,1,390.85,2,Hibernating,5.713732805509369,0.6931471805599453,5.9708791134988735
14074,259,1,219.39999999999998,2,Hibernating,5.560681631015528,0.6931471805599453,5.39544407727876
14075,39,3,792.61,0,Potential Loyalists,3.6888794541139363,1.3862943611198906,6.676592156697725
14077,31,1,115.66,2,Hibernating,3.4657359027997265,0.6931471805599453,4.759263721325492
14078,9,4,643.26,0,Potential Loyalists,2.302585092994046,1.6094379124341003,6.468102371336729
14079,318,1,243.63,2,Hibernating,5.765191102784844,0.6931471805599453,5.499746864955492
14080,49,4,1070.08,0,Potential Loyalists,3.912023005428146,1.6094379124341003,6.976422764203385
14081,5,9,4435.58,1,Champions,1.791759469228055,2.302585092994046,8.39763908834543
14082,28,1,231.10999999999999,2,Hibernating,3.367295829986474,0.6931471805599453,5.447211397229473
14083,7,3,388.83,0,Potential Loyalists,2.0794415416798357,1.3862943611198906,5.965710746656891
14084,148,1,150.5,2,Hibernating,5.003946305945459,0.6931471805599453,5.020585624949423
14085,4,16,5656.43,1,Champions,1.6094379124341003,2.833213344056216,8.640725004474895
14086,98,1,39.95,2,Hibernating,4.59511985013459,0.6931471805599453,3.7123518102990785
14087,40,2,651.8,0,Potential Loyalists,3.713572066704308,1.0986122886681098,6.481270803649897
14088,42,3,13544.99,0,Potential Loyalists,3.7612001156935624,1.3862943611198906,9.51384584154927
14091,290,2,9530.08,0,Potential Loyalists,5.673323267171493,1.0986122886681098,9.162313316565184
14092,10,10,3152.54,1,Champions,2.3978952727983707,2.3978952727983707,8.056280910342272
14094,75,1,335.22,2,Hibernating,4.330733340286331,0.6931471805599453,5.817765707604913
14095,358,1,2.95,2,Hibernating,5.883322388488279,0.6931471805599453,1.3737155789130306
14097,117,2,422.85999999999996,2,Hibernating,4.770684624465665,1.0986122886681098,6.049403212028428
14099,11,9,2661.54,1,Champions,2.4849066497880004,2.302585092994046,7.887035833379008
14101,24,7,3985.14,1,Champions,3.2188758248682006,2.0794415416798357,8.2905786230862
14104,25,3,555.37,0,Potential Loyalists,3.258096538021482,1.3862943611198906,6.3214335405510855
14105,44,4,4722.6,0,Potential Loyalists,3.8066624897703196,1.6094379124341003,8.460326499727127
14106,373,1,214.79999999999998,2,Hibernating,5.924255797414532,0.6931471805599453,5.374352052824034
14107,84,4,2174.07,0,Potential Loyalists,4.442651256490317,1.6094379124341003,7.684816126912939
14108,367,2,447.05,2,Hibernating,5.908082938168931,1.0986122886681098,6.104904833330228
14110,71,21,7304.8,1,Champions,4.276666119016055,3.091042453358316,8.896423832220062
14112,87,6,2919.44,0,Potential Loyalists,4.477336814478207,1.9459101490553132,7.979489568842
14113,11,12,5252.1900000000005,1,Champions,2.4849066497880004,2.5649493574615367,8.566590790107579
14114,31,5,977.5600000000001,0,Potential Loyalists,3.4657359027997265,1.791759469228055,6.886082103300643
14115,137,2,622.6700000000001,2,Hibernating,4.927253685157205,1.0986122886681098,6.435621382327133
14118,64,1,458.45,2,Hibernating,4.174387269895637,0.6931471805599453,6.130030121946894
14119,11,2,183.37,0,Potential Loyalists,2.4849066497880004,1.0986122886681098,5.216944608082299
14122,42,3,362.42,0,Potential Loyalists,3.7612001156935624,1.3862943611198906,5.895559190220911
14123,369,1,436.18,2,Hibernating,5.91350300563827,0.6931471805599453,6.0803450096018565
14126,80,1,466.33000000000004,2,Hibernating,4.394449154672439,0.6931471805599453,6.147035646233371
14127,16,3,1190.3700000000001,0,Potential Loyalists,2.833213344056216,1.3862943611198906,7.082859184417591
14128,187,1,286.71,2,Hibernating,5.236441962829949,0.6931471805599453,5.661953028382361
14129,35,4,1467.48,0,Potential Loyalists,3.58351893845611,1.6094379124341003,7.291983131206469
14130,11,3,1398.81,0,Potential Loyalists,2.4849066497880004,1.3862943611198906,7.244091792107619
14131,284,1,187.87,2,Hibernating,5.652489180268651,0.6931471805599453,5.241058947707755
14133,369,1,305.5,2,Hibernating,5.91350300563827,0.6931471805599453,5.725217755376266
14134,18,15,11123.35,1,Champions,2.9444389791664403,2.772588722239781,9.316891678361227
14135,3,11,4953.61,1,Champions,1.3862943611198906,2.4849066497880004,8.508073735291044
14136,36,5,1570.81,0,Potential Loyalists,3.6109179126442243,1.791759469228055,7.359983100544423
14137,331,1,332.7,2,Hibernating,5.805134968916488,0.6931471805599453,5.810242385757328
14139,126,3,670.98,0,Potential Loyalists,4.844187086458591,1.3862943611198906,6.510228578175494
14142,9,2,671.34,0,Potential Loyalists,2.302585092994046,1.0986122886681098,6.510764164953352
14144,122,1,30.599999999999998,2,Hibernating,4.812184355372417,0.6931471805599453,3.4531571205928664
14145,95,3,3857.85,0,Potential Loyalists,4.564348191467836,1.3862943611198906,8.258124490608534
14146,19,7,5259.3,1,Champions,2.995732273553991,2.0794415416798357,8.567943338325898
14147,24,7,2106.8,1,Champions,3.2188758248682006,2.0794415416798357,7.653400028499837
14148,50,1,309.09000000000003,2,Hibernating,3.9318256327243257,0.6931471805599453,5.736862577924392
14151,309,2,679.45,2,Hibernating,5.736572297479192,1.0986122886681098,6.5227543440063265
14152,23,5,1376.05,0,Potential Loyalists,3.1780538303479458,1.791759469228055,7.227698808890057
14153,119,1,233.4,2,Hibernating,4.787491742782046,0.6931471805599453,5.457029057702858
14154,17,6,5115.08,1,Champions,2.8903717578961645,1.9459101490553132,8.540143799793048
14156,7,102,196566.74,1,Champions,2.0794415416798357,4.634728988229636,12.188762383709173
14157,25,3,569.9,0,Potential Loyalists,3.258096538021482,1.3862943611198906,6.347214062970213
14159,15,9,3245.0,1,Champions,2.772588722239781,2.302585092994046,8.085178748074537
14160,246,7,8421.47,0,Potential Loyalists,5.5093883366279774,2.0794415416798357,9.038658413386564
14161,5,5,2208.36,1,Champions,1.791759469228055,1.791759469228055,7.700458159811537
14163,98,1,148.71,2,Hibernating,4.59511985013459,0.6931471805599453,5.008700089461746
14166,141,2,256.85,2,Hibernating,4.955827057601261,1.0986122886681098,5.552378020496968
14167,100,4,721.65,0,Potential Loyalists,4.61512051684126,1.6094379124341003,6.582925010894851
14168,56,2,370.45,2,Hibernating,4.04305126783455,1.0986122886681098,5.917414265597815
14169,66,2,624.4300000000001,0,Potential Loyalists,4.204692619390966,1.0986122886681098,6.438439413172899
14170,11,3,597.33,0,Potential Loyalists,2.4849066497880004,1.3862943611198906,6.3941424412081105
14171,366,1,135.0,2,Hibernating,5.905361848054571,0.6931471805599453,4.912654885736052
14172,241,3,402.72,2,Hibernating,5.488937726156687,1.3862943611198906,6.0007215683706585
14173,277,2,135.16,2,Hibernating,5.627621113690637,1.0986122886681098,4.913830664825064
14175,54,5,4456.58,0,Potential Loyalists,4.007333185232471,1.791759469228055,8.40236129685611
14176,3,2,339.11,0,Potential Loyalists,1.3862943611198906,1.0986122886681098,5.829269094697617
14177,17,9,1669.93,1,Champions,2.8903717578961645,2.302585092994046,7.421135636634754
14180,8,9,1570.73,1,Champions,2.1972245773362196,2.302585092994046,7.359932202512257
14181,46,2,310.55,2,Hibernating,3.8501476017100584,1.0986122886681098,5.741559838990231
14182,79,4,678.77,0,Potential Loyalists,4.382026634673881,1.6094379124341003,6.521754505661576
14183,47,2,286.29,2,Hibernating,3.871201010907891,1.0986122886681098,5.660492158557335
14186,63,5,1550.63,0,Potential Loyalists,4.1588830833596715,1.791759469228055,7.34706127025902
14187,109,1,123.5,2,Hibernating,4.700480365792417,0.6931471805599453,4.824305715904762
14189,4,2,1160.31,0,Potential Loyalists,1.6094379124341003,1.0986122886681098,7.05730395725399
14190,302,1,79.9,2,Hibernating,5.713732805509369,0.6931471805599453,4.393213824064446
14191,30,2,132.9,2,Hibernating,3.4339872044851463,1.0986122886681098,4.897093252697127
14192,24,1,293.74,2,Hibernating,3.2188758248682006,0.6931471805599453,5.686093611785117
14193,32,1,356.8,2,Hibernating,3.4965075614664802,0.6931471805599453,5.879974171074619
14194,28,15,7321.07,1,Champions,3.367295829986474,2.772588722239781,8.898648353863928
14195,75,4,1603.6,0,Potential Loyalists,4.330733340286331,1.6094379124341003,7.380629783319556
14197,46,1,390.05,2,Hibernating,3.8501476017100584,0.6931471805599453,5.968835429047621
14198,36,5,868.33,0,Potential Loyalists,3.6109179126442243,1.791759469228055,6.767722800015255
14199,59,3,906.3,0,Potential Loyalists,4.0943445622221,1.3862943611198906,6.810473156175584
14200,253,1,379.2,2,Hibernating,5.537334267018537,0.6931471805599453,5.940697430054329
14201,45,3,446.1,0,Potential Loyalists,3.828641396489095,1.3862943611198906,6.102782283239935
14202,17,3,847.76,0,Potential Loyalists,2.8903717578961645,1.3862943611198906,6.743776460835899
14203,33,1,339.34,2,Hibernating,3.5263605246161616,0.6931471805599453,5.82994511794329
14204,58,3,901.9300000000001,0,Potential Loyalists,4.07753744390572,1.3862943611198906,6.805645031032358
14205,30,7,1947.5,0,Potential Loyalists,3.4339872044851463,2.0794415416798357,7.574815124778764
14206,24,2,856.85,0,Potential Loyalists,3.2188758248682006,1.0986122886681098,6.754429259029435
14207,323,1,157.8,2,Hibernating,5.780743515792329,0.6931471805599453,5.067645548813036
14208,187,1,415.31,2,Hibernating,5.236441962829949,0.6931471805599453,6.031430175051029
14209,21,9,2919.84,1,Champions,3.091042453358316,2.302585092994046,7.979626525125769
14210,7,11,3955.6800000000003,1,Champions,2.0794415416798357,2.4849066497880004,8.283160568769858
14211,47,9,2161.19,1,Champions,3.871201010907891,2.302585092994046,7.678876875928912
14212,81,1,1119.6599999999999,2,Hibernating,4.406719247264253,0.6931471805599453,7.021673076442781
14213,40,1,1192.2,0,Potential Loyalists,3.713572066704308,0.6931471805599453,7.084394052640594
14215,4,4,1626.61,1,Champions,1.6094379124341003,1.6094379124341003,7.394867960124389
14216,50,1,310.74,2,Hibernating,3.9318256327243257,0.6931471805599453,5.742169507060905
14217,2,7,1411.91,1,Champions,1.0986122886681098,2.0794415416798357,7.253406686388446
14219,45,2,543.89,0,Potential Loyalists,3.828641396489095,1.0986122886681098,6.300583939429462
14220,203,2,882.5999999999999,2,Hibernating,5.318119993844216,1.0986122886681098,6.784004471545962
14221,85,8,3084.69,0,Potential Loyalists,4.454347296253507,2.1972245773362196,8.034530574215601
14224,26,5,847.78,0,Potential Loyalists,3.295836866004329,1.791759469228055,6.7438000243454495
14225,70,4,2037.02,0,Potential Loyalists,4.2626798770413155,1.6094379124341003,7.6197340272772065
14226,77,1,770.34,2,Hibernating,4.356708826689592,0.6931471805599453,6.648129262090512
14227,50,5,3017.75,0,Potential Loyalists,3.9318256327243257,1.791759469228055,8.012598117400882
14228,73,3,745.5,0,Potential Loyalists,4.30406509320417,1.3862943611198906,6.615395616979245
14229,39,4,1046.84,0,Potential Loyalists,3.6888794541139363,1.6094379124341003,6.954486181469743
14230,71,3,979.8000000000001,0,Potential Loyalists,4.276666119016055,1.3862943611198906,6.888368565181947
14231,86,1,309.91,2,Hibernating,4.465908118654584,0.6931471805599453,5.739503481230614
14233,101,3,1441.55,0,Potential Loyalists,4.624972813284271,1.3862943611198906,7.274167659826601
14235,134,4,1573.1299999999999,0,Potential Loyalists,4.90527477843843,1.6094379124341003,7.361458017688789
14236,8,4,1253.78,0,Potential Loyalists,2.1972245773362196,1.6094379124341003,7.134715537394472
14237,9,2,471.14,0,Potential Loyalists,2.302585092994046,1.0986122886681098,6.157275551774947
14238,298,2,287.38,2,Hibernating,5.700443573390687,1.0986122886681098,5.6642790548785005
14239,67,10,1882.3200000000002,1,Champions,4.219507705176107,2.3978952727983707,7.5407914558012985
14240,59,1,357.15,2,Hibernating,4.0943445622221,0.6931471805599453,5.88095189306046
14241,332,1,120.0,2,Hibernating,5.808142489980444,0.6931471805599453,4.795790545596741
14243,1,8,4842.28,1,Champions,0.6931471805599453,2.1972245773362196,8.485347456135658
14244,296,1,366.41999999999996,2,Hibernating,5.6937321388027,0.6931471805599453,5.906505607880791
14247,40,4,635.89,0,Potential Loyalists,3.713572066704308,1.6094379124341003,6.456596956202087
14248,95,2,730.37,0,Potential Loyalists,4.564348191467836,1.0986122886681098,6.594919487646816
14249,46,12,5625.461,1,Champions,3.8501476017100584,2.5649493574615367,8.63523592668109
14252,17,1,350.99,0,Potential Loyalists,2.8903717578961645,0.6931471805599453,5.863602766103642
14253,129,2,363.40000000000003,2,Hibernating,4.867534450455582,1.0986122886681098,5.898252165385803
14254,68,1,601.03,2,Hibernating,4.23410650459726,0.6931471805599453,6.400307277954197
14255,182,1,1000.63,2,Hibernating,5.209486152841421,0.6931471805599453,6.909383951973957
14256,127,3,1504.93,0,Potential Loyalists,4.852030263919617,1.3862943611198906,7.317165926535884
14257,16,4,2854.73,0,Potential Loyalists,2.833213344056216,1.6094379124341003,7.957082781175368
14258,31,16,19381.36,1,Champions,3.4657359027997265,2.833213344056216,9.87211865305658
14260,107,3,824.28,0,Potential Loyalists,4.68213122712422,1.3862943611198906,6.71572272269298
14263,59,1,322.93,2,Hibernating,4.0943445622221,0.6931471805599453,5.780527443067584
14264,15,4,1183.39,0,Potential Loyalists,2.772588722239781,1.6094379124341003,7.076983153098244
14265,100,2,843.17,0,Potential Loyalists,4.61512051684126,1.0986122886681098,6.7383538961142575
14266,64,1,40.56,2,Hibernating,4.174387269895637,0.6931471805599453,3.727138166231027
14268,106,1,354.85,2,Hibernating,4.672828834461906,0.6931471805599453,5.87450929374528
14269,75,1,295.73,2,Hibernating,4.330733340286331,0.6931471805599453,5.692822634419859
14271,45,1,106.81,2,Hibernating,3.828641396489095,0.6931471805599453,4.680370418551027
14272,198,2,482.85,2,Hibernating,5.293304824724492,1.0986122886681098,6.181774941326951
14274,322,1,256.6,2,Hibernating,5.777652323222656,0.6931471805599453,5.551407994230199
14275,31,6,1189.3799999999999,0,Potential Loyalists,3.4657359027997265,1.9459101490553132,7.082027862862419
14276,43,4,982.94,0,Potential Loyalists,3.784189633918261,1.6094379124341003,6.891564919583409
14277,47,6,13009.61,1,Champions,3.871201010907891,1.9459101490553132,9.473520457417381
14278,45,1,205.83,2,Hibernating,3.828641396489095,0.6931471805599453,5.331897199811232
14279,156,2,191.86,2,Hibernating,5.056245805348308,1.0986122886681098,5.261964537082238
14281,44,1,245.15,2,Hibernating,3.8066624897703196,0.6931471805599453,5.50594110620421
14282,3,11,4120.32,1,Champions,1.3862943611198906,2.4849066497880004,8.323928779379699
14283,99,4,628.4399999999999,0,Potential Loyalists,4.605170185988092,1.6094379124341003,6.444830535200694
14284,289,1,704.4,2,Hibernating,5.66988092298052,0.6931471805599453,6.558765017801951
14285,149,4,1374.41,0,Potential Loyalists,5.0106352940962555,1.6094379124341003,7.226507147471491
14286,40,4,3851.0099999999998,0,Potential Loyalists,3.713572066704308,1.6094379124341003,8.256350368968643
14290,49,3,2201.91,0,Potential Loyalists,3.912023005428146,1.3862943611198906,7.697534492586069
14291,16,12,4020.85,1,Champions,2.833213344056216,2.5649493574615367,8.299497274758956
14292,46,7,4354.32,1,Champions,3.8501476017100584,2.0794415416798357,8.379153365347218
14293,4,6,2221.37,1,Champions,1.6094379124341003,1.9459101490553132,7.706329472988882
14294,43,1,375.34,2,Hibernating,3.784189633918261,0.6931471805599453,5.930492990116498
14295,74,4,2196.71,0,Potential Loyalists,4.31748811353631,1.6094379124341003,7.695171188133398
14296,57,2,456.40000000000003,2,Hibernating,4.060443010546419,1.0986122886681098,6.125558281588681
14298,11,38,39667.19,1,Champions,2.4849066497880004,3.6635616461296463,10.588304886049512
14299,1,19,10533.87,1,Champions,0.6931471805599453,2.995732273553991,9.262445986342504
14301,52,3,1352.04,0,Potential Loyalists,3.970291913552122,1.3862943611198906,7.2101091916657865
14302,66,3,742.9000000000001,0,Potential Loyalists,4.204692619390966,1.3862943611198906,6.611906617197296
14303,43,2,277.94,2,Hibernating,3.784189633918261,1.0986122886681098,5.630996704930548
14304,15,2,1341.56,0,Potential Loyalists,2.772588722239781,1.0986122886681098,7.202333518121759
14306,14,4,1058.0800000000002,0,Potential Loyalists,2.70805020110221,1.6094379124341003,6.965155885713242
14307,9,5,2075.31,1,Champions,2.302585092994046,1.791759469228055,7.638347558764022
14308,185,2,1147.02,2,Hibernating,5.225746673713202,1.0986122886681098,7.045793998330545
14309,49,2,1428.28,0,Potential Loyalists,3.912023005428146,1.0986122886681098,7.264926099953529
14310,68,1,492.1,2,Hibernating,4.23410650459726,0.6931471805599453,6.2007119932300805
14311,203,1,206.19,2,Hibernating,5.318119993844216,0.6931471805599453,5.333636246672391
14312,14,5,1478.7,0,Potential Loyalists,2.70805020110221,1.791759469228055,7.299594643508488
14314,66,1,109.80000000000001,2,Hibernating,4.204692619390966,0.6931471805599453,4.707726774313183
14315,200,2,716.69,2,Hibernating,5.303304908059076,1.0986122886681098,6.5760377209406
14316,58,5,1370.34,0,Potential Loyalists,4.07753744390572,1.791759469228055,7.223543642981688
14318,96,1,158.02,2,Hibernating,4.574710978503383,0.6931471805599453,5.069029980473338
14319,60,1,494.85,2,Hibernating,4.110873864173311,0.6931471805599453,6.206273461632134
14320,182,3,868.96,0,Potential Loyalists,5.209486152841421,1.3862943611198906,6.76844723358016
14321,67,2,687.3100000000001,0,Potential Loyalists,4.219507705176107,1.0986122886681098,6.534239317847378
14322,65,4,474.1,0,Potential Loyalists,4.189654742026425,1.6094379124341003,6.163525308192876
14324,45,2,701.61,0,Potential Loyalists,3.828641396489095,1.0986122886681098,6.554801972579857
14325,205,1,245.48000000000002,2,Hibernating,5.327876168789581,0.6931471805599453,5.507280854288412
14326,99,2,757.13,0,Potential Loyalists,4.605170185988092,1.0986122886681098,6.630854874895033
14327,18,5,1583.28,0,Potential Loyalists,2.9444389791664403,1.791759469228055,7.367885324429574
14328,74,1,445.05,2,Hibernating,4.31748811353631,0.6931471805599453,6.1004310533597925
14329,11,8,4912.38,1,Champions,2.4849066497880004,2.1972245773362196,8.499717374994834
14330,259,1,200.63,2,Hibernating,5.560681631015528,0.6931471805599453,5.3064343346499845
14332,17,2,1077.2,0,Potential Loyalists,2.8903717578961645,1.0986122886681098,6.983048263017569
14334,61,4,1766.27,0,Potential Loyalists,4.127134385045092,1.6094379124341003,7.477191262004992
14338,172,1,339.88,2,Hibernating,5.153291594497779,0.6931471805599453,5.831530509191657
14339,64,1,310.75,2,Hibernating,4.174387269895637,0.6931471805599453,5.742201584560146
14341,56,10,2285.04,1,Champions,4.04305126783455,2.3978952727983707,7.734576342014444
14342,68,2,249.88,2,Hibernating,4.23410650459726,1.0986122886681098,5.524974737162043
14343,57,4,1088.91,0,Potential Loyalists,4.060443010546419,1.6094379124341003,6.993850403006858
